Store,Date,Volume (units), Sales ($s) , Price 
41,6/19/2019,89," $1,189 ", $13.36 
41,6/18/2019,99," $1,484 ", $14.99 
41,6/17/2019,112," $1,605 ", $14.33 
41,6/16/2019,164," $1,954 ", $11.91 
41,6/15/2019,104," $1,559 ", $14.99 
41,6/14/2019,89," $1,334 ", $14.99 
41,6/13/2019,98," $1,469 ", $14.99 
41,6/12/2019,97," $1,454 ", $14.99 
41,6/11/2019,93," $1,394 ", $14.99 
41,6/10/2019,135," $1,806 ", $13.38 
41,6/9/2019,141," $2,114 ", $14.99 
41,6/8/2019,90," $1,349 ", $14.99 
41,6/7/2019,87," $1,304 ", $14.99 
41,6/6/2019,152," $2,002 ", $13.17 
41,6/5/2019,135," $2,001 ", $14.82 
41,6/4/2019,91," $1,364 ", $14.99 
41,6/3/2019,110," $1,649 ", $14.99 
41,6/2/2019,121," $1,738 ", $14.37 
41,6/1/2019,103," $1,544 ", $14.99 
41,5/31/2019,119," $1,784 ", $14.99 
41,5/30/2019,87," $1,304 ", $14.99 
41,5/29/2019,80," $1,199 ", $14.99 
41,5/28/2019,94," $1,351 ", $14.37 
41,5/27/2019,100," $1,414 ", $14.14 
41,5/26/2019,56, $817 , $14.58 
41,5/25/2019,92," $1,379 ", $14.99 
41,5/24/2019,193," $1,982 ", $10.27 
41,5/23/2019,105," $1,574 ", $14.99 
41,5/22/2019,65, $974 , $14.99 
41,5/21/2019,143," $1,895 ", $13.25 
41,5/20/2019,56, $839 , $14.99 
41,5/19/2019,101," $1,514 ", $14.99 
41,5/18/2019,103," $1,544 ", $14.99 
41,5/17/2019,95," $1,424 ", $14.99 
41,5/16/2019,129," $1,934 ", $14.99 
41,5/15/2019,77," $1,148 ", $14.91 
41,5/14/2019,111," $1,485 ", $13.38 
41,5/13/2019,85," $1,274 ", $14.99 
41,5/12/2019,78," $1,169 ", $14.99 
41,5/11/2019,143," $2,025 ", $14.16 
41,5/10/2019,211," $2,606 ", $12.35 
41,5/9/2019,126," $1,889 ", $14.99 
41,5/8/2019,152," $1,850 ", $12.17 
41,5/7/2019,172," $2,219 ", $12.90 
41,5/6/2019,109," $1,634 ", $14.99 
41,5/5/2019,198," $2,290 ", $11.56 
41,5/4/2019,122," $1,829 ", $14.99 
41,5/3/2019,128," $1,733 ", $13.54 
41,5/2/2019,125," $1,874 ", $14.99 
41,5/1/2019,94," $1,409 ", $14.99 
41,4/30/2019,151," $1,846 ", $12.22 
41,4/29/2019,85," $1,274 ", $14.99 
41,4/28/2019,121," $1,814 ", $14.99 
41,4/27/2019,88," $1,254 ", $14.25 
41,4/26/2019,87," $1,304 ", $14.99 
41,4/25/2019,94," $1,409 ", $14.99 
41,4/24/2019,128," $1,919 ", $14.99 
41,4/23/2019,109," $1,498 ", $13.74 
41,4/22/2019,135," $2,024 ", $14.99 
41,4/21/2019,158," $2,148 ", $13.59 
41,4/20/2019,70, $996 , $14.23 
41,4/19/2019,131," $1,622 ", $12.38 
41,4/18/2019,194," $2,325 ", $11.99 
41,4/17/2019,85," $1,274 ", $14.99 
41,4/16/2019,117," $1,589 ", $13.58 
41,4/15/2019,171," $1,685 ", $9.86 
41,4/14/2019,77," $1,154 ", $14.99 
41,4/13/2019,133," $1,638 ", $12.32 
41,4/12/2019,116," $1,582 ", $13.64 
41,4/11/2019,97," $1,406 ", $14.50 
41,4/10/2019,116," $1,739 ", $14.99 
41,4/9/2019,123," $1,672 ", $13.59 
41,4/8/2019,138," $1,914 ", $13.87 
41,4/7/2019,105," $1,416 ", $13.49 
41,4/6/2019,120," $1,747 ", $14.56 
41,4/5/2019,94," $1,376 ", $14.63 
41,4/4/2019,102," $1,529 ", $14.99 
41,4/3/2019,114," $1,709 ", $14.99 
41,4/2/2019,82," $1,210 ", $14.75 
41,4/1/2019,87," $1,304 ", $14.99 
41,3/31/2019,99," $1,458 ", $14.73 
41,3/30/2019,105," $1,455 ", $13.86 
41,3/29/2019,164," $2,177 ", $13.28 
41,3/28/2019,155," $2,139 ", $13.80 
41,3/27/2019,159," $2,383 ", $14.99 
41,3/26/2019,69," $1,034 ", $14.99 
41,3/25/2019,96," $1,439 ", $14.99 
41,3/24/2019,149," $1,931 ", $12.96 
41,3/23/2019,174," $2,241 ", $12.88 
41,3/22/2019,84," $1,259 ", $14.99 
41,3/21/2019,115," $1,647 ", $14.32 
41,3/20/2019,90," $1,349 ", $14.99 
41,3/19/2019,102," $1,529 ", $14.99 
41,3/18/2019,119," $1,784 ", $14.99 
41,3/17/2019,115," $1,724 ", $14.99 
41,3/16/2019,77," $1,154 ", $14.99 
41,3/15/2019,63, $944 , $14.99 
41,3/14/2019,168," $2,203 ", $13.11 
41,3/13/2019,108," $1,619 ", $14.99 
41,3/12/2019,207," $2,383 ", $11.51 
41,3/11/2019,146," $2,049 ", $14.04 
41,3/10/2019,83," $1,217 ", $14.67 
41,3/9/2019,83," $1,244 ", $14.99 
41,3/8/2019,155," $1,798 ", $11.60 
41,3/7/2019,145," $1,990 ", $13.73 
41,3/6/2019,157," $2,008 ", $12.79 
41,3/5/2019,75," $1,124 ", $14.99 
41,3/4/2019,109," $1,634 ", $14.99 
41,3/3/2019,68," $1,019 ", $14.99 
41,3/2/2019,116," $1,643 ", $14.16 
41,3/1/2019,125," $1,874 ", $14.99 
41,2/28/2019,173," $2,311 ", $13.36 
41,2/27/2019,96," $1,439 ", $14.99 
41,2/26/2019,56, $839 , $14.99 
41,2/25/2019,88," $1,319 ", $14.99 
41,2/24/2019,119," $1,440 ", $12.10 
41,2/23/2019,143," $2,056 ", $14.38 
41,2/22/2019,139," $1,808 ", $13.01 
41,2/21/2019,153," $2,002 ", $13.08 
41,2/20/2019,184," $2,410 ", $13.10 
41,2/19/2019,105," $1,542 ", $14.68 
41,2/18/2019,108," $1,619 ", $14.99 
41,2/17/2019,99," $1,484 ", $14.99 
41,2/16/2019,71," $1,064 ", $14.99 
41,2/15/2019,117," $1,536 ", $13.13 
41,2/14/2019,106," $1,553 ", $14.65 
41,2/13/2019,131," $1,800 ", $13.74 
41,2/12/2019,99," $1,484 ", $14.99 
41,2/11/2019,154," $2,163 ", $14.04 
41,2/10/2019,82," $1,229 ", $14.99 
41,2/9/2019,96," $1,439 ", $14.99 
41,2/8/2019,131," $1,964 ", $14.99 
41,2/7/2019,105," $1,574 ", $14.99 
41,2/6/2019,79," $1,184 ", $14.99 
41,2/5/2019,115," $1,610 ", $14.00 
41,2/4/2019,101," $1,514 ", $14.99 
41,2/3/2019,126," $1,766 ", $14.01 
41,2/2/2019,79," $1,184 ", $14.99 
41,2/1/2019,124," $1,859 ", $14.99 
41,1/31/2019,134," $2,009 ", $14.99 
41,1/30/2019,109," $1,634 ", $14.99 
41,1/29/2019,139," $1,953 ", $14.05 
41,1/28/2019,152," $2,022 ", $13.30 
41,1/27/2019,85," $1,274 ", $14.99 
41,1/26/2019,93," $1,394 ", $14.99 
41,1/25/2019,95," $1,424 ", $14.99 
41,1/24/2019,114," $1,583 ", $13.89 
41,1/23/2019,195," $2,130 ", $10.92 
41,1/22/2019,179," $2,294 ", $12.82 
41,1/21/2019,78," $1,169 ", $14.99 
41,1/20/2019,185," $2,285 ", $12.35 
41,1/19/2019,71," $1,064 ", $14.99 
41,1/18/2019,96," $1,362 ", $14.18 
41,1/17/2019,86," $1,289 ", $14.99 
41,1/16/2019,177," $2,032 ", $11.48 
41,1/15/2019,142," $1,876 ", $13.21 
41,1/14/2019,100," $1,448 ", $14.48 
41,1/13/2019,200," $2,386 ", $11.93 
41,1/12/2019,227," $2,249 ", $9.91 
41,1/11/2019,100," $1,499 ", $14.99 
41,1/10/2019,94," $1,409 ", $14.99 
41,1/9/2019,142," $1,980 ", $13.94 
41,1/8/2019,89," $1,334 ", $14.99 
41,1/7/2019,184," $2,090 ", $11.36 
41,1/6/2019,146," $1,976 ", $13.54 
41,1/5/2019,158," $2,118 ", $13.40 
41,1/4/2019,111," $1,664 ", $14.99 
41,1/3/2019,118," $1,769 ", $14.99 
41,1/2/2019,79," $1,184 ", $14.99 
41,1/1/2019,128," $1,642 ", $12.83 
42,8/31/2019,127," $1,841 ", $14.50 
42,8/30/2019,128," $1,844 ", $14.41 
42,8/29/2019,76," $1,139 ", $14.99 
42,8/28/2019,134," $1,791 ", $13.37 
42,8/27/2019,55, $759 , $13.80 
42,8/26/2019,92," $1,379 ", $14.99 
42,8/25/2019,116," $1,673 ", $14.42 
42,8/24/2019,126," $1,497 ", $11.88 
42,8/23/2019,90," $1,349 ", $14.99 
42,8/22/2019,164," $1,765 ", $10.76 
42,8/21/2019,141," $1,920 ", $13.62 
42,8/20/2019,97," $1,454 ", $14.99 
42,8/19/2019,91," $1,364 ", $14.99 
42,8/18/2019,102," $1,529 ", $14.99 
42,8/17/2019,82," $1,229 ", $14.99 
42,8/16/2019,148," $1,891 ", $12.78 
42,8/15/2019,93," $1,394 ", $14.99 
42,8/14/2019,64, $959 , $14.99 
42,8/13/2019,117," $1,574 ", $13.46 
42,8/12/2019,174," $2,230 ", $12.82 
42,8/11/2019,115," $1,724 ", $14.99 
42,8/10/2019,108," $1,600 ", $14.82 
42,8/9/2019,153," $1,965 ", $12.84 
42,8/8/2019,133," $1,994 ", $14.99 
42,8/7/2019,174," $2,253 ", $12.95 
42,8/6/2019,144," $1,918 ", $13.32 
42,8/5/2019,89," $1,334 ", $14.99 
42,8/4/2019,99," $1,480 ", $14.94 
42,8/3/2019,70," $1,033 ", $14.76 
42,8/2/2019,110," $1,591 ", $14.46 
42,8/1/2019,99," $1,484 ", $14.99 
42,7/31/2019,120," $1,799 ", $14.99 
42,7/30/2019,157," $2,353 ", $14.99 
42,7/29/2019,132," $1,843 ", $13.96 
42,7/28/2019,92," $1,278 ", $13.89 
42,7/27/2019,168," $2,160 ", $12.86 
42,7/26/2019,122," $1,730 ", $14.18 
42,7/25/2019,108," $1,619 ", $14.99 
42,7/24/2019,123," $1,844 ", $14.99 
42,7/23/2019,133," $1,991 ", $14.97 
42,7/22/2019,119," $1,769 ", $14.87 
42,7/21/2019,65, $974 , $14.99 
42,7/20/2019,142," $1,931 ", $13.60 
42,7/19/2019,154," $2,057 ", $13.36 
42,7/18/2019,79," $1,143 ", $14.47 
42,7/17/2019,120," $1,628 ", $13.57 
42,7/16/2019,85," $1,274 ", $14.99 
42,7/15/2019,123," $1,844 ", $14.99 
42,7/14/2019,121," $1,739 ", $14.37 
42,7/13/2019,93," $1,394 ", $14.99 
42,7/12/2019,73," $1,094 ", $14.99 
42,7/11/2019,124," $1,859 ", $14.99 
42,7/10/2019,161," $1,874 ", $11.64 
42,7/9/2019,91," $1,364 ", $14.99 
42,7/8/2019,115," $1,609 ", $13.99 
42,7/7/2019,144," $2,159 ", $14.99 
42,7/6/2019,61, $914 , $14.99 
42,7/5/2019,98," $1,469 ", $14.99 
42,7/4/2019,127," $1,904 ", $14.99 
42,7/3/2019,165," $2,132 ", $12.92 
42,7/2/2019,79," $1,184 ", $14.99 
42,7/1/2019,225," $2,250 ", $10.00 
42,6/30/2019,143," $1,743 ", $12.19 
42,6/29/2019,163," $2,069 ", $12.69 
42,6/28/2019,72," $1,060 ", $14.73 
42,6/27/2019,118," $1,669 ", $14.14 
42,6/26/2019,109," $1,564 ", $14.35 
42,6/25/2019,128," $1,919 ", $14.99 
42,6/24/2019,93," $1,394 ", $14.99 
42,6/23/2019,115," $1,521 ", $13.23 
42,6/22/2019,128," $1,875 ", $14.65 
42,6/21/2019,89," $1,334 ", $14.99 
42,6/20/2019,128," $1,796 ", $14.03 
42,6/19/2019,150," $2,012 ", $13.41 
42,6/18/2019,98," $1,443 ", $14.72 
42,6/17/2019,109," $1,549 ", $14.21 
42,6/16/2019,128," $1,781 ", $13.91 
42,6/15/2019,96," $1,439 ", $14.99 
42,6/14/2019,99," $1,409 ", $14.24 
42,6/13/2019,88," $1,319 ", $14.99 
42,6/12/2019,101," $1,514 ", $14.99 
42,6/11/2019,91," $1,364 ", $14.99 
42,6/10/2019,110," $1,638 ", $14.89 
42,6/9/2019,124," $1,728 ", $13.94 
42,6/8/2019,128," $1,795 ", $14.03 
42,6/7/2019,66, $989 , $14.99 
42,6/6/2019,153," $2,123 ", $13.87 
42,6/5/2019,135," $2,024 ", $14.99 
42,6/4/2019,141," $1,810 ", $12.84 
42,6/3/2019,85," $1,274 ", $14.99 
42,6/2/2019,96," $1,378 ", $14.35 
42,6/1/2019,122," $1,772 ", $14.52 
42,5/31/2019,117," $1,633 ", $13.96 
42,5/30/2019,107," $1,578 ", $14.75 
42,5/29/2019,105," $1,574 ", $14.99 
42,5/28/2019,112," $1,679 ", $14.99 
42,5/27/2019,88," $1,319 ", $14.99 
42,5/26/2019,110," $1,565 ", $14.23 
42,5/25/2019,134," $1,853 ", $13.83 
42,5/24/2019,140," $2,099 ", $14.99 
42,5/23/2019,136," $1,732 ", $12.74 
42,5/22/2019,156," $2,104 ", $13.48 
42,5/21/2019,103," $1,544 ", $14.99 
42,5/20/2019,136," $1,884 ", $13.85 
42,5/19/2019,103," $1,544 ", $14.99 
42,5/18/2019,108," $1,559 ", $14.43 
42,5/17/2019,144," $1,957 ", $13.59 
42,5/16/2019,257," $1,985 ", $7.72 
42,5/15/2019,148," $1,854 ", $12.52 
42,5/14/2019,95," $1,424 ", $14.99 
42,5/13/2019,83," $1,244 ", $14.99 
42,5/12/2019,103," $1,544 ", $14.99 
42,5/11/2019,91," $1,364 ", $14.99 
42,5/10/2019,149," $1,981 ", $13.30 
42,5/9/2019,106," $1,589 ", $14.99 
42,5/8/2019,103," $1,422 ", $13.81 
42,5/7/2019,91," $1,364 ", $14.99 
42,5/6/2019,50, $856 , $17.12 
42,5/5/2019,103," $1,544 ", $14.99 
42,5/4/2019,79," $1,184 ", $14.99 
42,5/3/2019,133," $1,994 ", $14.99 
42,5/2/2019,106," $1,494 ", $14.09 
42,5/1/2019,166," $2,166 ", $13.05 
42,4/30/2019,73," $1,094 ", $14.99 
42,4/29/2019,158," $2,130 ", $13.48 
42,4/28/2019,201," $2,598 ", $12.92 
42,4/27/2019,95," $1,381 ", $14.54 
42,4/26/2019,63, $944 , $14.99 
42,4/25/2019,131," $1,636 ", $12.49 
42,4/24/2019,96," $1,439 ", $14.99 
42,4/23/2019,67," $1,004 ", $14.99 
42,4/22/2019,150," $1,883 ", $12.56 
42,4/21/2019,108," $1,559 ", $14.43 
42,4/20/2019,131," $1,964 ", $14.99 
42,4/19/2019,100," $1,464 ", $14.64 
42,4/18/2019,127," $1,904 ", $14.99 
42,4/17/2019,134," $1,739 ", $12.98 
42,4/16/2019,87," $1,304 ", $14.99 
42,4/15/2019,133," $1,883 ", $14.16 
42,4/14/2019,109," $1,546 ", $14.18 
42,4/13/2019,102," $1,529 ", $14.99 
42,4/12/2019,73," $1,070 ", $14.66 
42,4/11/2019,120," $1,759 ", $14.66 
42,4/10/2019,136," $1,822 ", $13.39 
42,4/9/2019,145," $1,769 ", $12.20 
42,4/8/2019,115," $1,724 ", $14.99 
42,4/7/2019,94," $1,312 ", $13.96 
42,4/6/2019,120," $1,601 ", $13.34 
42,4/5/2019,138," $1,925 ", $13.95 
42,4/4/2019,103," $1,544 ", $14.99 
42,4/3/2019,91," $1,364 ", $14.99 
42,4/2/2019,97," $1,454 ", $14.99 
42,4/1/2019,105," $1,574 ", $14.99 
42,3/31/2019,164," $1,965 ", $11.98 
42,3/30/2019,128," $1,858 ", $14.51 
42,3/29/2019,103," $1,544 ", $14.99 
42,3/28/2019,125," $1,682 ", $13.46 
42,3/27/2019,90," $1,349 ", $14.99 
42,3/26/2019,117," $1,718 ", $14.69 
42,3/25/2019,141," $1,638 ", $11.62 
42,3/24/2019,101," $1,439 ", $14.24 
42,3/23/2019,90," $1,349 ", $14.99 
42,3/22/2019,109," $1,517 ", $13.92 
42,3/21/2019,107," $1,604 ", $14.99 
42,3/20/2019,92," $1,379 ", $14.99 
42,3/19/2019,142," $1,967 ", $13.85 
42,3/18/2019,143," $2,144 ", $14.99 
42,3/17/2019,109," $1,531 ", $14.05 
42,3/16/2019,122," $1,829 ", $14.99 
42,3/15/2019,114," $1,709 ", $14.99 
42,3/14/2019,142," $1,964 ", $13.83 
42,3/13/2019,72," $1,079 ", $14.99 
42,3/12/2019,114," $1,547 ", $13.57 
42,3/11/2019,110," $1,649 ", $14.99 
42,3/10/2019,117," $1,754 ", $14.99 
42,3/9/2019,162," $2,009 ", $12.40 
42,3/8/2019,129," $1,783 ", $13.82 
42,3/7/2019,109," $1,634 ", $14.99 
42,3/6/2019,149," $1,706 ", $11.45 
42,3/5/2019,73," $1,094 ", $14.99 
42,3/4/2019,147," $2,055 ", $13.98 
42,3/3/2019,180," $2,299 ", $12.77 
42,3/2/2019,75," $1,124 ", $14.99 
42,3/1/2019,83," $1,244 ", $14.99 
42,2/28/2019,106," $1,589 ", $14.99 
42,2/27/2019,116," $1,739 ", $14.99 
42,2/26/2019,95," $1,424 ", $14.99 
42,2/25/2019,176," $2,263 ", $12.86 
42,2/24/2019,156," $1,957 ", $12.55 
42,2/23/2019,193," $2,367 ", $12.26 
42,2/22/2019,193," $1,960 ", $10.15 
42,2/21/2019,173," $2,279 ", $13.17 
42,2/20/2019,88," $1,319 ", $14.99 
42,2/19/2019,97," $1,454 ", $14.99 
42,2/18/2019,92," $1,330 ", $14.45 
42,2/17/2019,117," $1,754 ", $14.99 
42,2/16/2019,89," $1,334 ", $14.99 
42,2/15/2019,124," $1,859 ", $14.99 
42,2/14/2019,110," $1,547 ", $14.06 
42,2/13/2019,88," $1,285 ", $14.60 
42,2/12/2019,143," $1,898 ", $13.27 
42,2/11/2019,138," $2,034 ", $14.74 
42,2/10/2019,130," $1,757 ", $13.51 
42,2/9/2019,116," $1,739 ", $14.99 
42,2/8/2019,49, $735 , $14.99 
42,2/7/2019,162," $2,121 ", $13.09 
42,2/6/2019,150," $2,115 ", $14.10 
42,2/5/2019,91," $1,364 ", $14.99 
42,2/4/2019,122," $1,811 ", $14.85 
42,2/3/2019,82," $1,229 ", $14.99 
42,2/2/2019,202," $2,308 ", $11.42 
42,2/1/2019,93," $1,394 ", $14.99 
42,1/31/2019,105," $1,574 ", $14.99 
42,1/30/2019,108," $1,619 ", $14.99 
42,1/29/2019,78," $1,169 ", $14.99 
42,1/28/2019,119," $1,746 ", $14.67 
42,1/27/2019,149," $2,054 ", $13.78 
42,1/26/2019,151," $1,971 ", $13.05 
42,1/25/2019,84," $1,259 ", $14.99 
42,1/24/2019,79," $1,148 ", $14.53 
42,1/23/2019,99," $1,484 ", $14.99 
42,1/22/2019,113," $1,667 ", $14.75 
42,1/21/2019,77," $1,154 ", $14.99 
42,1/20/2019,135," $1,868 ", $13.84 
42,1/19/2019,71," $1,064 ", $14.99 
42,1/18/2019,90," $1,349 ", $14.99 
42,1/17/2019,109," $1,526 ", $14.00 
42,1/16/2019,120," $1,723 ", $14.36 
42,1/15/2019,110," $1,649 ", $14.99 
42,1/14/2019,68, $983 , $14.45 
42,1/13/2019,121," $1,739 ", $14.37 
42,1/12/2019,128," $1,919 ", $14.99 
42,1/11/2019,144," $2,159 ", $14.99 
42,1/10/2019,96," $1,439 ", $14.99 
42,1/9/2019,118," $1,675 ", $14.19 
42,1/8/2019,149," $1,952 ", $13.10 
42,1/7/2019,174," $2,334 ", $13.41 
42,1/6/2019,123," $1,750 ", $14.23 
42,1/5/2019,101," $1,501 ", $14.86 
42,1/4/2019,70," $1,049 ", $14.99 
42,1/3/2019,95," $1,424 ", $14.99 
42,1/2/2019,90," $1,349 ", $14.99 
42,1/1/2019,156," $2,184 ", $14.00 
43,8/31/2019,112," $1,679 ", $14.99 
43,8/30/2019,120," $1,799 ", $14.99 
43,8/29/2019,125," $1,670 ", $13.36 
43,8/28/2019,101," $1,514 ", $14.99 
43,8/27/2019,110," $1,442 ", $13.11 
43,8/26/2019,151," $1,983 ", $13.13 
43,8/25/2019,165," $2,142 ", $12.98 
43,8/24/2019,73," $1,094 ", $14.99 
43,8/23/2019,77," $1,154 ", $14.99 
43,8/22/2019,83," $1,244 ", $14.99 
43,8/21/2019,153," $2,040 ", $13.33 
43,8/20/2019,124," $1,777 ", $14.33 
43,8/19/2019,161," $2,228 ", $13.84 
43,8/18/2019,85," $1,274 ", $14.99 
43,8/17/2019,167," $1,889 ", $11.31 
43,8/16/2019,133," $1,890 ", $14.21 
43,8/15/2019,77," $1,154 ", $14.99 
43,8/14/2019,93," $1,394 ", $14.99 
43,8/13/2019,123," $1,844 ", $14.99 
43,8/12/2019,115," $1,660 ", $14.43 
43,8/11/2019,109," $1,634 ", $14.99 
43,8/10/2019,169," $1,992 ", $11.79 
43,8/9/2019,99," $1,484 ", $14.99 
43,8/8/2019,64, $959 , $14.99 
43,8/7/2019,69," $1,034 ", $14.99 
43,8/6/2019,116," $1,739 ", $14.99 
43,8/5/2019,112," $1,648 ", $14.71 
43,8/4/2019,252," $2,064 ", $8.19 
43,8/3/2019,103," $1,544 ", $14.99 
43,8/2/2019,82," $1,229 ", $14.99 
43,8/1/2019,123," $1,844 ", $14.99 
43,7/31/2019,100," $1,499 ", $14.99 
43,7/30/2019,94," $1,409 ", $14.99 
43,7/29/2019,106," $1,589 ", $14.99 
43,7/28/2019,132," $1,729 ", $13.10 
43,7/27/2019,112," $1,679 ", $14.99 
43,7/26/2019,104," $1,559 ", $14.99 
43,7/25/2019,98," $1,413 ", $14.42 
43,7/24/2019,170," $2,154 ", $12.67 
43,7/23/2019,100," $1,428 ", $14.28 
43,7/22/2019,81," $1,214 ", $14.99 
43,7/21/2019,100," $1,499 ", $14.99 
43,7/20/2019,150," $2,000 ", $13.33 
43,7/19/2019,140," $2,083 ", $14.88 
43,7/18/2019,102," $1,405 ", $13.77 
43,7/17/2019,127," $1,903 ", $14.98 
43,7/16/2019,180," $2,132 ", $11.85 
43,7/15/2019,161," $2,048 ", $12.72 
43,7/14/2019,115," $1,724 ", $14.99 
43,7/13/2019,189," $2,043 ", $10.81 
43,7/12/2019,96," $1,439 ", $14.99 
43,7/11/2019,130," $1,949 ", $14.99 
43,7/10/2019,193," $2,259 ", $11.71 
43,7/9/2019,128," $1,919 ", $14.99 
43,7/8/2019,112," $1,874 ", $16.73 
43,7/7/2019,131," $1,651 ", $12.60 
43,7/6/2019,121," $1,814 ", $14.99 
43,7/5/2019,138," $1,965 ", $14.24 
43,7/4/2019,126," $1,604 ", $12.73 
43,7/3/2019,105," $1,574 ", $14.99 
43,7/2/2019,60, $899 , $14.99 
43,7/1/2019,96," $1,439 ", $14.99 
43,6/30/2019,143," $2,039 ", $14.26 
43,6/29/2019,88," $1,319 ", $14.99 
43,6/28/2019,199," $2,037 ", $10.24 
43,6/27/2019,113," $1,694 ", $14.99 
43,6/26/2019,143," $1,886 ", $13.19 
43,6/25/2019,147," $1,965 ", $13.37 
43,6/24/2019,134," $2,009 ", $14.99 
43,6/23/2019,77," $1,154 ", $14.99 
43,6/22/2019,104," $1,559 ", $14.99 
43,6/21/2019,158," $2,240 ", $14.18 
43,6/20/2019,104," $1,559 ", $14.99 
43,6/19/2019,103," $1,504 ", $14.60 
43,6/18/2019,134," $1,807 ", $13.48 
43,6/17/2019,157," $2,137 ", $13.61 
43,6/16/2019,128," $1,919 ", $14.99 
43,6/15/2019,152," $2,068 ", $13.61 
43,6/14/2019,165," $1,845 ", $11.18 
43,6/13/2019,79," $1,184 ", $14.99 
43,6/12/2019,139," $2,084 ", $14.99 
43,6/11/2019,112," $1,679 ", $14.99 
43,6/10/2019,102," $1,477 ", $14.48 
43,6/9/2019,118," $1,769 ", $14.99 
43,6/8/2019,109," $1,634 ", $14.99 
43,6/7/2019,79," $1,184 ", $14.99 
43,6/6/2019,120," $1,777 ", $14.81 
43,6/5/2019,99," $1,484 ", $14.99 
43,6/4/2019,108," $1,619 ", $14.99 
43,6/3/2019,141," $1,885 ", $13.37 
43,6/2/2019,51, $764 , $14.99 
43,6/1/2019,112," $1,500 ", $13.40 
43,5/31/2019,112," $1,587 ", $14.17 
43,5/30/2019,126," $1,889 ", $14.99 
43,5/29/2019,73," $1,094 ", $14.99 
43,5/28/2019,194," $2,578 ", $13.29 
43,5/27/2019,145," $1,950 ", $13.45 
43,5/26/2019,90," $1,310 ", $14.56 
43,5/25/2019,145," $1,854 ", $12.79 
43,5/24/2019,159," $2,121 ", $13.34 
43,5/23/2019,100," $1,499 ", $14.99 
43,5/22/2019,91," $1,364 ", $14.99 
43,5/21/2019,99," $1,484 ", $14.99 
43,5/20/2019,173," $1,969 ", $11.38 
43,5/19/2019,104," $1,559 ", $14.99 
43,5/18/2019,128," $1,919 ", $14.99 
43,5/17/2019,165," $1,874 ", $11.35 
43,5/16/2019,122," $1,829 ", $14.99 
43,5/15/2019,116," $1,668 ", $14.38 
43,5/14/2019,107," $1,598 ", $14.94 
43,5/13/2019,100," $1,499 ", $14.99 
43,5/12/2019,110," $1,649 ", $14.99 
43,5/11/2019,173," $2,096 ", $12.11 
43,5/10/2019,110," $1,649 ", $14.99 
43,5/9/2019,97," $1,454 ", $14.99 
43,5/8/2019,103," $1,544 ", $14.99 
43,5/7/2019,194," $2,003 ", $10.33 
43,5/6/2019,151," $2,263 ", $14.99 
43,5/5/2019,105," $1,574 ", $14.99 
43,5/4/2019,139," $1,852 ", $13.32 
43,5/3/2019,114," $1,709 ", $14.99 
43,5/2/2019,194," $2,217 ", $11.43 
43,5/1/2019,90," $1,349 ", $14.99 
43,4/30/2019,75," $1,124 ", $14.99 
43,4/29/2019,116," $1,739 ", $14.99 
43,4/28/2019,93," $1,394 ", $14.99 
43,4/27/2019,72," $1,079 ", $14.99 
43,4/26/2019,93," $1,394 ", $14.99 
43,4/25/2019,117," $1,588 ", $13.57 
43,4/24/2019,104," $1,559 ", $14.99 
43,4/23/2019,102," $1,463 ", $14.34 
43,4/22/2019,145," $2,174 ", $14.99 
43,4/21/2019,183," $2,175 ", $11.89 
43,4/20/2019,116," $1,739 ", $14.99 
43,4/19/2019,119," $1,784 ", $14.99 
43,4/18/2019,84," $1,191 ", $14.18 
43,4/17/2019,103," $1,544 ", $14.99 
43,4/16/2019,146," $1,844 ", $12.63 
43,4/15/2019,101," $1,514 ", $14.99 
43,4/14/2019,107," $1,604 ", $14.99 
43,4/13/2019,110," $1,624 ", $14.76 
43,4/12/2019,109," $1,634 ", $14.99 
43,4/11/2019,95," $1,424 ", $14.99 
43,4/10/2019,73," $1,116 ", $15.29 
43,4/9/2019,88," $1,319 ", $14.99 
43,4/8/2019,76," $1,139 ", $14.99 
43,4/7/2019,101," $1,514 ", $14.99 
43,4/6/2019,106," $1,395 ", $13.16 
43,4/5/2019,179," $2,256 ", $12.60 
43,4/4/2019,163," $2,101 ", $12.89 
43,4/3/2019,113," $1,676 ", $14.83 
43,4/2/2019,123," $1,801 ", $14.64 
43,4/1/2019,127," $1,760 ", $13.86 
43,3/31/2019,99," $1,484 ", $14.99 
43,3/30/2019,88," $1,319 ", $14.99 
43,3/29/2019,208," $2,240 ", $10.77 
43,3/28/2019,74," $1,109 ", $14.99 
43,3/27/2019,161," $1,863 ", $11.57 
43,3/26/2019,103," $1,544 ", $14.99 
43,3/25/2019,162," $2,173 ", $13.41 
43,3/24/2019,108," $1,619 ", $14.99 
43,3/23/2019,89," $1,268 ", $14.25 
43,3/22/2019,89," $1,334 ", $14.99 
43,3/21/2019,145," $2,025 ", $13.97 
43,3/20/2019,123," $1,768 ", $14.38 
43,3/19/2019,90," $1,349 ", $14.99 
43,3/18/2019,101," $1,514 ", $14.99 
43,3/17/2019,96," $1,429 ", $14.89 
43,3/16/2019,112," $1,668 ", $14.89 
43,3/15/2019,179," $2,295 ", $12.82 
43,3/14/2019,91," $1,335 ", $14.67 
